Date,State,cases,daily_cases,daily_deaths,deaths,Rolling Avg Cases,Rolling Avg Deaths
2021-02-07,Puerto Rico,129454,484.0,11.0,1883,316.42857142857144,7.714285714285714
2021-02-08,Puerto Rico,129776,322.0,5.0,1888,274.7142857142857,7.428571428571429
2021-02-09,Puerto Rico,130017,241.0,5.0,1893,268.0,6.714285714285714
2021-02-10,Puerto Rico,130109,92.0,4.0,1897,261.7142857142857,6.285714285714286
2021-02-11,Puerto Rico,130251,142.0,5.0,1902,236.0,5.857142857142857
2021-02-12,Puerto Rico,130539,288.0,5.0,1907,265.7142857142857,5.714285714285714
2021-02-13,Puerto Rico,130928,389.0,8.0,1915,279.7142857142857,6.142857142857143
2021-02-14,Puerto Rico,131224,296.0,4.0,1919,252.85714285714286,5.142857142857143
2021-02-15,Puerto Rico,131452,228.0,1.0,1920,239.42857142857142,4.571428571428571
2021-02-16,Puerto Rico,131932,480.0,4.0,1924,273.57142857142856,4.428571428571429
2021-02-17,Puerto Rico,132043,111.0,6.0,1930,276.2857142857143,4.714285714285714
2021-02-18,Puerto Rico,132121,78.0,10.0,1940,267.14285714285717,5.428571428571429
2021-02-19,Puerto Rico,132239,118.0,7.0,1947,242.85714285714286,5.714285714285714
2021-02-20,Puerto Rico,132450,211.0,10.0,1957,217.42857142857142,6.0
2021-02-21,Puerto Rico,132699,249.0,22.0,1979,210.71428571428572,8.571428571428571
2021-02-22,Puerto Rico,132872,173.0,4.0,1983,202.85714285714286,9.0
2021-02-23,Puerto Rico,133091,219.0,3.0,1986,165.57142857142858,8.857142857142858
2021-02-24,Puerto Rico,133134,43.0,21.0,2007,155.85714285714286,11.0
2021-02-25,Puerto Rico,133234,100.0,9.0,2016,159.0,10.857142857142858
2021-02-26,Puerto Rico,133475,241.0,7.0,2023,176.57142857142858,10.857142857142858
2021-02-27,Puerto Rico,133659,184.0,9.0,2032,172.71428571428572,10.714285714285714
2021-02-28,Puerto Rico,133912,253.0,4.0,2036,173.28571428571428,8.142857142857142
2021-03-01,Puerto Rico,134199,287.0,1.0,2037,189.57142857142858,7.714285714285714
2021-03-02,Puerto Rico,134350,151.0,3.0,2040,179.85714285714286,7.714285714285714
2021-03-03,Puerto Rico,134380,30.0,8.0,2048,178.0,5.857142857142857
2021-03-04,Puerto Rico,134482,102.0,5.0,2053,178.28571428571428,5.285714285714286
2021-03-05,Puerto Rico,134681,199.0,3.0,2056,172.28571428571428,4.714285714285714
2021-03-06,Puerto Rico,134942,261.0,3.0,2059,183.28571428571428,3.857142857142857
2021-03-07,Puerto Rico,135247,305.0,0.0,2059,190.71428571428572,3.2857142857142856
2021-03-08,Puerto Rico,135432,185.0,6.0,2065,176.14285714285714,4.0
2021-03-09,Puerto Rico,135552,120.0,1.0,2066,171.71428571428572,3.7142857142857144
2021-03-10,Puerto Rico,135552,0.0,1.0,2067,167.42857142857142,2.7142857142857144
2021-03-11,Puerto Rico,135666,114.0,4.0,2071,169.14285714285714,2.5714285714285716
2021-03-12,Puerto Rico,136022,356.0,2.0,2073,191.57142857142858,2.4285714285714284
2021-03-13,Puerto Rico,136182,160.0,4.0,2077,177.14285714285714,2.5714285714285716
2021-03-14,Puerto Rico,136417,235.0,0.0,2077,167.14285714285714,2.5714285714285716
2021-03-15,Puerto Rico,136610,193.0,3.0,2080,168.28571428571428,2.142857142857143
2021-03-16,Puerto Rico,136826,216.0,1.0,2081,182.0,2.142857142857143
2021-03-17,Puerto Rico,136893,67.0,2.0,2083,191.57142857142858,2.2857142857142856
2021-03-18,Puerto Rico,136962,69.0,2.0,2085,185.14285714285714,2.0
2021-03-19,Puerto Rico,137294,332.0,4.0,2089,181.71428571428572,2.2857142857142856
2021-03-20,Puerto Rico,137510,216.0,3.0,2092,189.71428571428572,2.142857142857143
2021-03-21,Puerto Rico,137836,326.0,4.0,2096,202.71428571428572,2.7142857142857144
2021-03-22,Puerto Rico,138131,295.0,0.0,2096,217.28571428571428,2.2857142857142856
2021-03-23,Puerto Rico,138358,227.0,2.0,2098,218.85714285714286,2.4285714285714284
2021-03-24,Puerto Rico,138503,145.0,2.0,2100,230.0,2.4285714285714284
2021-03-25,Puerto Rico,138581,78.0,3.0,2103,231.28571428571428,2.5714285714285716
2021-03-26,Puerto Rico,138841,260.0,3.0,2106,221.0,2.4285714285714284
2021-03-27,Puerto Rico,139240,399.0,3.0,2109,247.14285714285714,2.4285714285714284
2021-03-28,Puerto Rico,139508,268.0,3.0,2112,238.85714285714286,2.2857142857142856
2021-03-29,Puerto Rico,140103,595.0,0.0,2112,281.7142857142857,2.2857142857142856
2021-03-30,Puerto Rico,140550,447.0,0.0,2112,313.14285714285717,2.0
2021-03-31,Puerto Rico,140720,170.0,1.0,2113,316.7142857142857,1.8571428571428572
2021-04-01,Puerto Rico,141085,365.0,5.0,2118,357.7142857142857,2.142857142857143
2021-04-02,Puerto Rico,141595,510.0,3.0,2121,393.42857142857144,2.142857142857143
2021-04-03,Puerto Rico,142387,792.0,5.0,2126,449.57142857142856,2.4285714285714284
2021-04-04,Puerto Rico,143022,635.0,0.0,2126,502.0,2.0
2021-04-05,Puerto Rico,143448,426.0,5.0,2131,477.85714285714283,2.7142857142857144
2021-04-06,Puerto Rico,143637,189.0,5.0,2136,441.0,3.4285714285714284
2021-04-07,Puerto Rico,143848,211.0,3.0,2139,446.85714285714283,3.7142857142857144
2021-04-08,Puerto Rico,144294,446.0,2.0,2141,458.42857142857144,3.2857142857142856
2021-04-09,Puerto Rico,145375,1081.0,5.0,2146,540.0,3.5714285714285716
2021-04-10,Puerto Rico,146815,1440.0,6.0,2152,632.5714285714286,3.7142857142857144
2021-04-11,Puerto Rico,147812,997.0,2.0,2154,684.2857142857143,4.0
2021-04-12,Puerto Rico,148914,1102.0,1.0,2155,780.8571428571429,3.4285714285714284
2021-04-13,Puerto Rico,149993,1079.0,7.0,2162,908.0,3.7142857142857144
2021-04-14,Puerto Rico,150981,988.0,12.0,2174,1019.0,5.0
2021-04-15,Puerto Rico,151451,470.0,8.0,2182,1022.4285714285714,5.857142857142857
2021-04-16,Puerto Rico,152551,1100.0,3.0,2185,1025.142857142857,5.571428571428571
2021-04-17,Puerto Rico,154186,1635.0,9.0,2194,1053.0,6.0
2021-04-18,Puerto Rico,155316,1130.0,6.0,2200,1072.0,6.571428571428571
2021-04-19,Puerto Rico,156664,1348.0,7.0,2207,1107.142857142857,7.428571428571429
2021-04-20,Puerto Rico,157755,1091.0,6.0,2213,1108.857142857143,7.285714285714286
2021-04-21,Puerto Rico,158310,555.0,11.0,2224,1047.0,7.142857142857143
2021-04-22,Puerto Rico,158827,517.0,14.0,2238,1053.7142857142858,8.0
2021-04-23,Puerto Rico,159999,1172.0,8.0,2246,1064.0,8.714285714285714
2021-04-24,Puerto Rico,161065,1066.0,17.0,2263,982.7142857142857,9.857142857142858
2021-04-25,Puerto Rico,162074,1009.0,1.0,2264,965.4285714285714,9.142857142857142
2021-04-26,Puerto Rico,162818,744.0,1.0,2265,879.1428571428571,8.285714285714286
2021-04-27,Puerto Rico,163652,834.0,14.0,2279,842.4285714285714,9.428571428571429
2021-04-28,Puerto Rico,163976,324.0,6.0,2285,809.4285714285714,8.714285714285714
2021-04-29,Puerto Rico,164286,310.0,11.0,2296,779.8571428571429,8.285714285714286
2021-04-30,Puerto Rico,165052,766.0,7.0,2303,721.8571428571429,8.142857142857142
2021-05-01,Puerto Rico,165571,519.0,7.0,2310,643.7142857142857,6.714285714285714
2021-05-02,Puerto Rico,166193,622.0,3.0,2313,588.4285714285714,7.0
2021-05-03,Puerto Rico,166662,469.0,2.0,2315,549.1428571428571,7.142857142857143
2021-05-04,Puerto Rico,167122,460.0,8.0,2323,495.7142857142857,6.285714285714286
2021-05-05,Puerto Rico,167320,198.0,14.0,2337,477.7142857142857,7.428571428571429
2021-05-06,Puerto Rico,167461,141.0,11.0,2348,453.57142857142856,7.428571428571429
2021-05-07,Puerto Rico,167983,522.0,7.0,2355,418.7142857142857,7.428571428571429
2021-05-08,Puerto Rico,168503,520.0,12.0,2367,418.85714285714283,8.142857142857142
2021-05-09,Puerto Rico,168886,383.0,5.0,2372,384.7142857142857,8.428571428571429
2021-05-10,Puerto Rico,169158,272.0,2.0,2374,356.57142857142856,8.428571428571429
2021-05-11,Puerto Rico,169341,183.0,10.0,2384,317.0,8.714285714285714
2021-05-12,Puerto Rico,169384,43.0,11.0,2395,294.85714285714283,8.285714285714286
2021-05-13,Puerto Rico,169486,102.0,17.0,2412,289.2857142857143,9.142857142857142
2021-05-14,Puerto Rico,169814,328.0,9.0,2421,261.57142857142856,9.428571428571429
2021-05-15,Puerto Rico,170041,227.0,10.0,2431,219.71428571428572,9.142857142857142
2021-05-16,Puerto Rico,170270,229.0,4.0,2435,197.71428571428572,9.0
2021-05-17,Puerto Rico,170578,308.0,3.0,2438,202.85714285714286,9.142857142857142
2021-05-18,Puerto Rico,170675,97.0,7.0,2445,190.57142857142858,8.714285714285714
2021-05-19,Puerto Rico,170701,26.0,7.0,2452,188.14285714285714,8.142857142857142
2021-05-20,Puerto Rico,170762,61.0,9.0,2461,182.28571428571428,7.0
2021-05-21,Puerto Rico,170957,195.0,5.0,2466,163.28571428571428,6.428571428571429
2021-05-22,Puerto Rico,171225,268.0,5.0,2471,169.14285714285714,5.714285714285714
2021-05-23,Puerto Rico,171378,153.0,1.0,2472,158.28571428571428,5.285714285714286
2021-05-24,Puerto Rico,171615,237.0,2.0,2474,148.14285714285714,5.142857142857143
2021-05-25,Puerto Rico,171698,83.0,6.0,2480,146.14285714285714,5.0
2021-05-26,Puerto Rico,171709,11.0,3.0,2483,144.0,4.428571428571429
2021-05-27,Puerto Rico,171832,123.0,6.0,2489,152.85714285714286,4.0
2021-05-28,Puerto Rico,171970,138.0,6.0,2495,144.71428571428572,4.142857142857143
2021-05-29,Puerto Rico,172100,130.0,4.0,2499,125.0,4.0
2021-05-30,Puerto Rico,172194,94.0,2.0,2501,116.57142857142857,4.142857142857143
2021-05-31,Puerto Rico,172305,111.0,1.0,2502,98.57142857142857,4.0
2021-06-01,Puerto Rico,172372,67.0,3.0,2505,96.28571428571429,3.5714285714285716
2021-06-02,Puerto Rico,172386,14.0,4.0,2509,96.71428571428571,3.7142857142857144
2021-06-03,Puerto Rico,172414,28.0,3.0,2512,83.14285714285714,3.2857142857142856
2021-06-04,Puerto Rico,172488,74.0,3.0,2515,74.0,2.857142857142857
2021-06-05,Puerto Rico,172564,76.0,1.0,2516,66.28571428571429,2.4285714285714284
2021-06-06,Puerto Rico,172619,55.0,2.0,2518,60.714285714285715,2.4285714285714284
2021-06-07,Puerto Rico,172683,64.0,1.0,2519,54.0,2.4285714285714284
2021-06-08,Puerto Rico,172747,64.0,3.0,2522,53.57142857142857,2.4285714285714284
2021-06-09,Puerto Rico,172757,10.0,2.0,2524,53.0,2.142857142857143
2021-06-10,Puerto Rico,172805,48.0,1.0,2525,55.857142857142854,1.8571428571428572
2021-06-11,Puerto Rico,172869,64.0,4.0,2529,54.42857142857143,2.0
2021-06-12,Puerto Rico,172938,69.0,1.0,2530,53.42857142857143,2.0
2021-06-13,Puerto Rico,172979,41.0,0.0,2530,51.42857142857143,1.7142857142857142
2021-06-14,Puerto Rico,173038,59.0,0.0,2530,50.714285714285715,1.5714285714285714
2021-06-15,Puerto Rico,173064,26.0,6.0,2536,45.285714285714285,2.0
2021-06-16,Puerto Rico,173075,11.0,2.0,2538,45.42857142857143,2.0
2021-06-17,Puerto Rico,173109,34.0,1.0,2539,43.42857142857143,2.0
2021-06-18,Puerto Rico,173197,88.0,0.0,2539,46.857142857142854,1.4285714285714286
2021-06-19,Puerto Rico,173284,87.0,0.0,2539,49.42857142857143,1.2857142857142858
2021-06-20,Puerto Rico,173328,44.0,1.0,2540,49.857142857142854,1.4285714285714286
2021-06-21,Puerto Rico,173368,40.0,0.0,2540,47.142857142857146,1.4285714285714286
2021-06-22,Puerto Rico,173397,29.0,3.0,2543,47.57142857142857,1.0
2021-06-23,Puerto Rico,173396,-1.0,0.0,2543,45.857142857142854,0.7142857142857143
2021-06-24,Puerto Rico,173417,21.0,1.0,2544,44.0,0.7142857142857143
2021-06-25,Puerto Rico,173486,69.0,1.0,2545,41.285714285714285,0.8571428571428571
2021-06-26,Puerto Rico,173524,38.0,1.0,2546,34.285714285714285,1.0
2021-06-27,Puerto Rico,173571,47.0,0.0,2546,34.714285714285715,0.8571428571428571
2021-06-28,Puerto Rico,173624,53.0,1.0,2547,36.57142857142857,1.0
2021-06-29,Puerto Rico,173636,12.0,0.0,2547,34.142857142857146,0.5714285714285714
2021-06-30,Puerto Rico,173641,5.0,2.0,2549,35.0,0.8571428571428571
2021-07-01,Puerto Rico,173673,32.0,0.0,2549,36.57142857142857,0.7142857142857143
2021-07-02,Puerto Rico,173721,48.0,1.0,2550,33.57142857142857,0.7142857142857143
2021-07-03,Puerto Rico,173790,69.0,2.0,2552,38.0,0.8571428571428571
2021-07-04,Puerto Rico,173846,56.0,0.0,2552,39.285714285714285,0.8571428571428571
2021-07-05,Puerto Rico,173916,70.0,0.0,2552,41.714285714285715,0.7142857142857143
2021-07-06,Puerto Rico,174021,105.0,0.0,2552,55.0,0.7142857142857143
2021-07-07,Puerto Rico,174027,6.0,0.0,2552,55.142857142857146,0.42857142857142855
2021-07-08,Puerto Rico,174049,22.0,1.0,2553,53.714285714285715,0.5714285714285714
2021-07-09,Puerto Rico,174126,77.0,0.0,2553,57.857142857142854,0.42857142857142855
2021-07-10,Puerto Rico,174237,111.0,1.0,2554,63.857142857142854,0.2857142857142857
2021-07-11,Puerto Rico,174323,86.0,0.0,2554,68.14285714285714,0.2857142857142857
2021-07-12,Puerto Rico,174462,139.0,1.0,2555,78.0,0.42857142857142855
2021-07-13,Puerto Rico,174559,97.0,0.0,2555,76.85714285714286,0.42857142857142855
2021-07-14,Puerto Rico,174589,30.0,0.0,2555,80.28571428571429,0.42857142857142855
2021-07-15,Puerto Rico,174715,126.0,4.0,2559,95.14285714285714,0.8571428571428571
2021-07-16,Puerto Rico,174899,184.0,1.0,2560,110.42857142857143,1.0
2021-07-17,Puerto Rico,175098,199.0,0.0,2560,123.0,0.8571428571428571
2021-07-18,Puerto Rico,175283,185.0,1.0,2561,137.14285714285714,1.0
2021-07-19,Puerto Rico,175520,237.0,0.0,2561,151.14285714285714,0.8571428571428571
2021-07-20,Puerto Rico,175708,188.0,1.0,2562,164.14285714285714,1.0
2021-07-21,Puerto Rico,175794,86.0,3.0,2565,172.14285714285714,1.4285714285714286
2021-07-22,Puerto Rico,175974,180.0,1.0,2566,179.85714285714286,1.0
2021-07-23,Puerto Rico,176747,773.0,1.0,2567,264.0,1.0
2021-07-24,Puerto Rico,177114,367.0,0.0,2567,288.0,1.0
2021-07-25,Puerto Rico,177521,407.0,1.0,2568,319.7142857142857,1.0
2021-07-26,Puerto Rico,177815,294.0,0.0,2568,327.85714285714283,1.0
2021-07-27,Puerto Rico,177936,121.0,1.0,2569,318.2857142857143,1.0
2021-07-28,Puerto Rico,178106,170.0,5.0,2574,330.2857142857143,1.2857142857142858
2021-07-29,Puerto Rico,178576,470.0,3.0,2577,371.7142857142857,1.5714285714285714
2021-07-30,Puerto Rico,179102,526.0,1.0,2578,336.42857142857144,1.5714285714285714
2021-07-31,Puerto Rico,179832,730.0,2.0,2580,388.2857142857143,1.8571428571428572
2021-08-01,Puerto Rico,180601,769.0,0.0,2580,440.0,1.7142857142857142
2021-08-02,Puerto Rico,181266,665.0,1.0,2581,493.0,1.8571428571428572
2021-08-03,Puerto Rico,181435,169.0,4.0,2585,499.85714285714283,2.2857142857142856
2021-08-04,Puerto Rico,181813,378.0,4.0,2589,529.5714285714286,2.142857142857143
2021-08-05,Puerto Rico,182972,1159.0,5.0,2594,628.0,2.4285714285714284
2021-08-06,Puerto Rico,183982,1010.0,4.0,2598,697.1428571428571,2.857142857142857
2021-08-07,Puerto Rico,184455,473.0,6.0,2604,660.4285714285714,3.4285714285714284
2021-08-08,Puerto Rico,185347,892.0,5.0,2609,678.0,4.142857142857143
2021-08-09,Puerto Rico,186147,800.0,2.0,2611,697.2857142857143,4.285714285714286
2021-08-10,Puerto Rico,186454,307.0,9.0,2620,717.0,5.0
2021-08-11,Puerto Rico,187020,566.0,6.0,2626,743.8571428571429,5.285714285714286
2021-08-12,Puerto Rico,188181,1161.0,17.0,2643,744.1428571428571,7.0
2021-08-13,Puerto Rico,189532,1351.0,8.0,2651,792.8571428571429,7.571428571428571
2021-08-14,Puerto Rico,190525,993.0,7.0,2658,867.1428571428571,7.714285714285714
2021-08-15,Puerto Rico,191784,1259.0,4.0,2662,919.5714285714286,7.571428571428571
2021-08-16,Puerto Rico,192440,656.0,5.0,2667,899.0,8.0
2021-08-17,Puerto Rico,192802,362.0,11.0,2678,906.8571428571429,8.285714285714286
2021-08-18,Puerto Rico,193081,279.0,11.0,2689,865.8571428571429,9.0
2021-08-19,Puerto Rico,193478,397.0,13.0,2702,756.7142857142857,8.428571428571429
2021-08-20,Puerto Rico,194818,1340.0,13.0,2715,755.1428571428571,9.142857142857142
2021-08-21,Puerto Rico,196743,1925.0,10.0,2725,888.2857142857143,9.571428571428571
2021-08-22,Puerto Rico,197597,854.0,13.0,2738,830.4285714285714,10.857142857142858
2021-08-23,Puerto Rico,198374,777.0,4.0,2742,847.7142857142857,10.714285714285714
2021-08-24,Puerto Rico,198602,228.0,16.0,2758,828.5714285714286,11.428571428571429
2021-08-25,Puerto Rico,199514,912.0,20.0,2778,919.0,12.714285714285714
2021-08-26,Puerto Rico,200687,1173.0,8.0,2786,1029.857142857143,12.0
2021-08-27,Puerto Rico,201679,992.0,18.0,2804,980.1428571428571,12.714285714285714
2021-08-28,Puerto Rico,202503,824.0,19.0,2823,822.8571428571429,14.0
2021-08-29,Puerto Rico,203195,692.0,3.0,2826,799.7142857142857,12.571428571428571
2021-08-30,Puerto Rico,203832,637.0,6.0,2832,779.7142857142857,12.857142857142858
2021-08-31,Puerto Rico,204067,235.0,28.0,2860,780.7142857142857,14.571428571428571
2021-09-01,Puerto Rico,204597,530.0,15.0,2875,726.1428571428571,13.857142857142858
2021-09-02,Puerto Rico,205170,573.0,9.0,2884,640.4285714285714,14.0
2021-09-03,Puerto Rico,206076,906.0,14.0,2898,628.1428571428571,13.428571428571429
2021-09-04,Puerto Rico,206914,838.0,9.0,2907,630.1428571428571,12.0
2021-09-05,Puerto Rico,207598,684.0,12.0,2919,629.0,13.285714285714286
2021-09-06,Puerto Rico,208005,407.0,4.0,2923,596.1428571428571,13.0
2021-09-07,Puerto Rico,208063,58.0,5.0,2928,570.8571428571429,9.714285714285714
2021-09-08,Puerto Rico,208425,362.0,21.0,2949,546.8571428571429,10.571428571428571
2021-09-09,Puerto Rico,208788,363.0,18.0,2967,516.8571428571429,11.857142857142858
2021-09-10,Puerto Rico,209511,723.0,17.0,2984,490.7142857142857,12.285714285714286
2021-09-11,Puerto Rico,209943,432.0,11.0,2995,432.7142857142857,12.571428571428571
2021-09-12,Puerto Rico,210405,462.0,3.0,2998,401.0,11.285714285714286
2021-09-13,Puerto Rico,210703,298.0,5.0,3003,385.42857142857144,11.428571428571429
2021-09-14,Puerto Rico,210750,47.0,25.0,3028,383.85714285714283,14.285714285714286
2021-09-15,Puerto Rico,211075,325.0,16.0,3044,378.57142857142856,13.571428571428571
2021-09-16,Puerto Rico,211597,522.0,11.0,3055,401.2857142857143,12.571428571428571
2021-09-17,Puerto Rico,211996,399.0,9.0,3064,355.0,11.428571428571429
2021-09-18,Puerto Rico,212320,324.0,8.0,3072,339.57142857142856,11.0
2021-09-19,Puerto Rico,212609,289.0,2.0,3074,314.85714285714283,10.857142857142858
2021-09-20,Puerto Rico,212812,203.0,2.0,3076,301.2857142857143,10.428571428571429
2021-09-21,Puerto Rico,212847,35.0,16.0,3092,299.57142857142856,9.142857142857142
2021-09-22,Puerto Rico,213208,361.0,13.0,3105,304.7142857142857,8.714285714285714
2021-09-23,Puerto Rico,213365,157.0,4.0,3109,252.57142857142858,7.714285714285714
2021-09-24,Puerto Rico,213640,275.0,8.0,3117,234.85714285714286,7.571428571428571
2021-09-25,Puerto Rico,213961,321.0,10.0,3127,234.42857142857142,7.857142857142857
2021-09-26,Puerto Rico,214186,225.0,5.0,3132,225.28571428571428,8.285714285714286
2021-09-27,Puerto Rico,214335,149.0,1.0,3133,217.57142857142858,8.142857142857142
2021-09-28,Puerto Rico,214366,31.0,9.0,3142,217.0,7.142857142857143
2021-09-29,Puerto Rico,214617,251.0,6.0,3148,201.28571428571428,6.142857142857143
2021-09-30,Puerto Rico,214802,185.0,1.0,3149,205.28571428571428,5.714285714285714
2021-10-01,Puerto Rico,214897,95.0,6.0,3155,179.57142857142858,5.428571428571429
2021-10-02,Puerto Rico,215043,146.0,8.0,3163,154.57142857142858,5.142857142857143
2021-10-03,Puerto Rico,215249,206.0,1.0,3164,151.85714285714286,4.571428571428571
2021-10-04,Puerto Rico,215351,102.0,1.0,3165,145.14285714285714,4.571428571428571
2021-10-05,Puerto Rico,215412,61.0,7.0,3172,149.42857142857142,4.285714285714286
2021-10-06,Puerto Rico,215549,137.0,3.0,3175,133.14285714285714,3.857142857142857
2021-10-07,Puerto Rico,215759,210.0,7.0,3182,136.71428571428572,4.714285714285714
2021-10-08,Puerto Rico,215895,136.0,5.0,3187,142.57142857142858,4.571428571428571
2021-10-09,Puerto Rico,216012,117.0,2.0,3189,138.42857142857142,3.7142857142857144
2021-10-10,Puerto Rico,216012,0.0,2.0,3191,109.0,3.857142857142857
2021-10-11,Puerto Rico,216291,279.0,1.0,3192,134.28571428571428,3.857142857142857
2021-10-12,Puerto Rico,216300,9.0,1.0,3193,126.85714285714286,3.0
2021-10-13,Puerto Rico,216476,176.0,6.0,3199,132.42857142857142,3.4285714285714284
2021-10-14,Puerto Rico,216557,81.0,2.0,3201,114.0,2.7142857142857144
2021-10-15,Puerto Rico,216781,224.0,4.0,3205,126.57142857142857,2.5714285714285716
2021-10-16,Puerto Rico,216889,108.0,2.0,3207,125.28571428571429,2.5714285714285716
2021-10-17,Puerto Rico,217029,140.0,0.0,3207,145.28571428571428,2.2857142857142856
2021-10-18,Puerto Rico,217102,73.0,0.0,3207,115.85714285714286,2.142857142857143
2021-10-19,Puerto Rico,217116,14.0,2.0,3209,116.57142857142857,2.2857142857142856
2021-10-20,Puerto Rico,217243,127.0,4.0,3213,109.57142857142857,2.0
2021-10-21,Puerto Rico,217362,119.0,2.0,3215,115.0,2.0
2021-10-22,Puerto Rico,217493,131.0,4.0,3219,101.71428571428571,2.0
2021-10-23,Puerto Rico,217623,130.0,1.0,3220,104.85714285714286,1.8571428571428572
2021-10-24,Puerto Rico,217762,139.0,1.0,3221,104.71428571428571,2.0
2021-10-25,Puerto Rico,217818,56.0,0.0,3221,102.28571428571429,2.0
2021-10-26,Puerto Rico,217837,19.0,2.0,3223,103.0,2.0
2021-10-27,Puerto Rico,217928,91.0,4.0,3227,97.85714285714286,2.0
2021-10-28,Puerto Rico,218059,131.0,1.0,3228,99.57142857142857,1.8571428571428572
2021-10-29,Puerto Rico,218217,158.0,1.0,3229,103.42857142857143,1.4285714285714286
2021-10-30,Puerto Rico,218337,120.0,3.0,3232,102.0,1.7142857142857142
2021-10-31,Puerto Rico,218427,90.0,2.0,3234,95.0,1.8571428571428572
2021-11-01,Puerto Rico,218481,54.0,0.0,3234,94.71428571428571,1.8571428571428572
2021-11-02,Puerto Rico,218496,15.0,0.0,3234,94.14285714285714,1.5714285714285714
2021-11-03,Puerto Rico,218616,120.0,2.0,3236,98.28571428571429,1.2857142857142858
2021-11-04,Puerto Rico,218770,154.0,3.0,3239,101.57142857142857,1.5714285714285714
2021-11-05,Puerto Rico,218887,117.0,0.0,3239,95.71428571428571,1.4285714285714286
2021-11-06,Puerto Rico,219035,148.0,5.0,3244,99.71428571428571,1.7142857142857142
2021-11-07,Puerto Rico,219221,186.0,1.0,3245,113.42857142857143,1.5714285714285714
2021-11-08,Puerto Rico,219289,68.0,1.0,3246,115.42857142857143,1.7142857142857142
2021-11-09,Puerto Rico,219383,94.0,1.0,3247,126.71428571428571,1.8571428571428572
2021-11-10,Puerto Rico,219500,117.0,0.0,3247,126.28571428571429,1.5714285714285714
2021-11-11,Puerto Rico,219638,138.0,5.0,3252,124.0,1.8571428571428572
2021-11-12,Puerto Rico,219806,168.0,4.0,3256,131.28571428571428,2.4285714285714284
2021-11-13,Puerto Rico,220065,259.0,1.0,3257,147.14285714285714,1.8571428571428572
2021-11-14,Puerto Rico,220158,93.0,0.0,3257,133.85714285714286,1.7142857142857142
2021-11-15,Puerto Rico,220225,67.0,0.0,3257,133.71428571428572,1.5714285714285714
2021-11-16,Puerto Rico,220234,9.0,1.0,3258,121.57142857142857,1.5714285714285714
2021-11-17,Puerto Rico,220386,152.0,1.0,3259,126.57142857142857,1.7142857142857142
2021-11-18,Puerto Rico,220520,134.0,0.0,3259,126.0,1.0
2021-11-19,Puerto Rico,220711,191.0,1.0,3260,129.28571428571428,0.5714285714285714
2021-11-20,Puerto Rico,220936,225.0,1.0,3261,124.42857142857143,0.5714285714285714
2021-11-21,Puerto Rico,221044,108.0,1.0,3262,126.57142857142857,0.7142857142857143
2021-11-22,Puerto Rico,221093,49.0,1.0,3263,124.0,0.8571428571428571
2021-11-23,Puerto Rico,221100,7.0,1.0,3264,123.71428571428571,0.8571428571428571
2021-11-24,Puerto Rico,221196,96.0,2.0,3266,115.71428571428571,1.0
2021-11-25,Puerto Rico,221333,137.0,0.0,3266,116.14285714285714,1.0
2021-11-26,Puerto Rico,221437,104.0,0.0,3266,103.71428571428571,0.8571428571428571
2021-11-27,Puerto Rico,221512,75.0,2.0,3268,82.28571428571429,1.0
2021-11-28,Puerto Rico,221551,39.0,1.0,3269,72.42857142857143,1.0
2021-11-29,Puerto Rico,221614,63.0,0.0,3269,74.42857142857143,0.8571428571428571
2021-11-30,Puerto Rico,221629,15.0,1.0,3270,75.57142857142857,0.8571428571428571
2021-12-01,Puerto Rico,221786,157.0,0.0,3270,84.28571428571429,0.5714285714285714
2021-12-02,Puerto Rico,221970,184.0,1.0,3271,91.0,0.7142857142857143
2021-12-03,Puerto Rico,222132,162.0,1.0,3272,99.28571428571429,0.8571428571428571
2021-12-04,Puerto Rico,222288,156.0,0.0,3272,110.85714285714286,0.5714285714285714
2021-12-05,Puerto Rico,222434,146.0,1.0,3273,126.14285714285714,0.5714285714285714
2021-12-06,Puerto Rico,222506,72.0,0.0,3273,127.42857142857143,0.5714285714285714
2021-12-07,Puerto Rico,222519,13.0,1.0,3274,127.14285714285714,0.5714285714285714
2021-12-08,Puerto Rico,222676,157.0,0.0,3274,127.14285714285714,0.5714285714285714
2021-12-09,Puerto Rico,222841,165.0,0.0,3274,124.42857142857143,0.42857142857142855
2021-12-10,Puerto Rico,222999,158.0,0.0,3274,123.85714285714286,0.2857142857142857
2021-12-11,Puerto Rico,222999,0.0,0.0,3274,101.57142857142857,0.2857142857142857
2021-12-12,Puerto Rico,223133,134.0,2.0,3276,99.85714285714286,0.42857142857142855
2021-12-13,Puerto Rico,223133,0.0,0.0,3276,89.57142857142857,0.42857142857142855
2021-12-14,Puerto Rico,223316,183.0,0.0,3276,113.85714285714286,0.2857142857142857
2021-12-15,Puerto Rico,223450,134.0,1.0,3277,110.57142857142857,0.42857142857142855
2021-12-16,Puerto Rico,223921,471.0,1.0,3278,154.28571428571428,0.5714285714285714
2021-12-17,Puerto Rico,224980,1059.0,1.0,3279,283.0,0.7142857142857143
2021-12-18,Puerto Rico,226735,1755.0,5.0,3284,533.7142857142857,1.4285714285714286
2021-12-19,Puerto Rico,229482,2747.0,1.0,3285,907.0,1.2857142857142858
